dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
glass,model_2layers_5neurons.h5,61,0.0639071464538574,7,"[0.04906272888183594, 0.04630541801452637, 0.045537471771240234, 0.04378795623779297, 0.06243133544921875, 0.06695985794067383, 0.05989217758178711, 0.06400108337402344, 0.06437516212463379, 0.05978894233703613]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,62,0.0729942321777343,6,"[0.04324603080749512, 0.04131650924682617, 0.04302859306335449, 0.04115772247314453, 0.06317663192749023, 0.06240367889404297, 0.059975385665893555, 0.05900263786315918, 0.0711674690246582, 0.14170145988464355]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,63,0.1061418056488037,5,"[0.044236183166503906, 0.041593074798583984, 0.04627060890197754, 0.04913449287414551, 0.06997466087341309, 0.06421613693237305, 0.06346678733825684, 0.05876803398132324, 0.05857396125793457, 0.06695413589477539]","[0, 0, 3, 3, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,64,0.0693552494049072,8,"[0.04412102699279785, 0.04541730880737305, 0.04271292686462402, 0.04583621025085449, 0.07384920120239258, 0.06680083274841309, 0.06823325157165527, 0.06249666213989258, 0.06728172302246094, 0.0666360855102539]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,65,0.0755360126495361,6,"[0.04273200035095215, 0.04276919364929199, 0.054305076599121094, 0.04757571220397949, 0.16997623443603516, 0.08303189277648926, 0.07921648025512695, 0.06277656555175781, 0.05215573310852051, 0.0540165901184082]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,66,0.0566737651824951,8,"[0.03848910331726074, 0.03543233871459961, 0.037821292877197266, 0.03822803497314453, 0.07104969024658203, 0.07121777534484863, 0.05250692367553711, 0.04987192153930664, 0.05535459518432617, 0.05437445640563965]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,67,0.077289342880249,6,"[0.03741574287414551, 0.04246950149536133, 0.03656601905822754, 0.037215232849121094, 0.06920695304870605, 0.06436753273010254, 0.054763078689575195, 0.05130195617675781, 0.05131125450134277, 0.05532550811767578]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,68,0.0995204448699951,5,"[0.034981489181518555, 0.03675961494445801, 0.04163837432861328, 0.07481527328491211, 0.07237482070922852, 0.05410504341125488, 0.0516352653503418, 0.056233882904052734, 0.06281805038452148, 0.0633537769317627]","[0, 1, 1, 9, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,69,0.0662479400634765,7,"[0.0361170768737793, 0.03869271278381348, 0.04470634460449219, 0.05032229423522949, 0.07242131233215332, 0.04968738555908203, 0.052085161209106445, 0.05786252021789551, 0.055216312408447266, 0.0624237060546875]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,70,0.1189074516296386,7,"[0.040126800537109375, 0.23684239387512207, 0.03601264953613281, 0.03613877296447754, 0.0509486198425293, 0.05078601837158203, 0.05104947090148926, 0.04956984519958496, 0.04825234413146973, 0.048935890197753906]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,71,0.0805344581604003,7,"[0.03330278396606445, 0.04084610939025879, 0.03619527816772461, 0.05101442337036133, 0.05350995063781738, 0.05349373817443848, 0.052085161209106445, 0.05169963836669922, 0.04960775375366211, 0.0479583740234375]","[0, 1, 1, 8, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,72,0.0554823875427246,6,"[0.036438941955566406, 0.03375816345214844, 0.03897428512573242, 0.0334925651550293, 0.05007791519165039, 0.052152395248413086, 0.051369667053222656, 0.050412654876708984, 0.05069994926452637, 0.04948878288269043]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,73,0.0711586475372314,8,"[0.03857755661010742, 0.03610873222351074, 0.038728952407836914, 0.03538179397583008, 0.05375528335571289, 0.05427980422973633, 0.061801910400390625, 0.0638585090637207, 0.04953455924987793, 0.047564029693603516]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,74,0.0644152164459228,7,"[0.036386966705322266, 0.034012556076049805, 0.03924226760864258, 0.03556704521179199, 0.05575871467590332, 0.05228567123413086, 0.053203582763671875, 0.051172733306884766, 0.05172157287597656, 0.05351734161376953]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,75,0.0560190677642822,9,"[0.037964820861816406, 0.03494000434875488, 0.03803062438964844, 0.04680371284484863, 0.05018329620361328, 0.050186872482299805, 0.04756474494934082, 0.04964017868041992, 0.0472865104675293, 0.04918026924133301]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,76,0.0944135189056396,5,"[0.033971548080444336, 0.04033231735229492, 0.04195570945739746, 0.043181657791137695, 0.05607032775878906, 0.049402475357055664, 0.04821610450744629, 0.048415422439575195, 0.0494534969329834, 0.05535244941711426]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,77,0.1826002597808838,5,"[0.03866863250732422, 0.043093204498291016, 0.05188179016113281, 0.0405125617980957, 0.07435393333435059, 0.04913163185119629, 0.05127358436584473, 0.06110072135925293, 0.06133317947387695, 0.05663871765136719]","[0, 0, 3, 3, 7, 9, 9, 9, 9, 9]"
