dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_1layers_20neurons.h5,10,"[0.04106450080871582, 0.04163718223571777, 0.03879570960998535, 0.03836679458618164, 0.04115891456604004, 0.04709124565124512, 0.05124521255493164, 0.044278860092163086, 0.04071807861328125, 0.03766155242919922]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}]"
iris,model_1layers_20neurons.h5,11,"[0.03382444381713867, 0.031080245971679688, 0.032477378845214844, 0.04375052452087402, 0.03399991989135742, 0.03942728042602539, 0.20023226737976074, 0.043056488037109375, 0.03902912139892578, 0.04349803924560547]","[0, 0, 1, 2, 2, 3, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.13125), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,0.6), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1178571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.23125), docplex.mp.RangeConstraint[input_range_1](0.3,x_1,0.7), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2178571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2)]}, {'eq': {'x_2': 0.0178571428571428}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.33125), docplex.mp.RangeConstraint[input_range_1](0.2,x_1,0.8), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.3)]}, {'eq': {'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.43125), docplex.mp.RangeConstraint[input_range_1](0.09999999999999998,x_1,0.9)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.53125), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.5)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.63125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.73125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.83125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.93125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,12,"[0.03231978416442871, 0.03290247917175293, 0.03360104560852051, 0.03655576705932617, 0.039301156997680664, 0.03623008728027344, 0.0478513240814209, 0.0411534309387207, 0.040985822677612305, 0.039617061614990234]","[0, 0, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.15,x_0,0.35), docplex.mp.RangeConstraint[input_range_1](0.7125,x_1,0.9125), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1454545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.04999999999999999,x_0,0.45), docplex.mp.RangeConstraint[input_range_1](0.6125,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.24545454545454543)]}, {'eq': {'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.55), docplex.mp.RangeConstraint[input_range_1](0.5125,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3)]}, {'eq': {'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.65), docplex.mp.RangeConstraint[input_range_1](0.4125,x_1,1)]}, {'eq': {'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.75), docplex.mp.RangeConstraint[input_range_1](0.3125,x_1,1)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.85), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.6454545454545454)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.95)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.8125, 'x_2': 0.0, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,13,"[0.0325164794921875, 0.030931949615478516, 0.03370833396911621, 0.04310441017150879, 0.036093711853027344, 0.039066314697265625, 0.04904007911682129, 0.04818320274353027, 0.04629039764404297, 0.05229783058166504]","[0, 0, 1, 2, 2, 3, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1625), docplex.mp.RangeConstraint[input_range_1](0.4625,x_1,0.6625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.13571428571428562), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.2625), docplex.mp.RangeConstraint[input_range_1](0.3625,x_1,0.7625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2357142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2)]}, {'eq': {'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.3625), docplex.mp.RangeConstraint[input_range_1](0.2625,x_1,0.8625), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.3)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.4625), docplex.mp.RangeConstraint[input_range_1](0.16249999999999998,x_1,0.9625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5625), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.5)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0357142857142856, 'x_3': 0.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,14,"[0.0299222469329834, 0.03316068649291992, 0.027933120727539062, 0.03364253044128418, 0.039719581604003906, 0.035938262939453125, 0.036229848861694336, 0.036100149154663086, 0.046480417251586914, 0.04972553253173828]","[0, 0, 0, 1, 2, 2, 2, 2, 3, 3]","[4, 4, 4, 3, 2, 2, 2, 2, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.024999999999999994,x_0,0.225), docplex.mp.RangeConstraint[input_range_1](0.9,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.13571428571428562), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.19090909090909092)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.325), docplex.mp.RangeConstraint[input_range_1](0.8,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2357142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2909090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.425), docplex.mp.RangeConstraint[input_range_1](0.7,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3357142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.3909090909090909)]}, {'eq': {'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.525), docplex.mp.RangeConstraint[input_range_1](0.6,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.4357142857142856)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.625), docplex.mp.RangeConstraint[input_range_1](0.5,x_1,1)]}, {'eq': {'x_2': 0.0357142857142856, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.725), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.825), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.7909090909090909)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.925), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.890909090909091)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.0357142857142856, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,15,"[0.04164767265319824, 0.043186187744140625, 0.0403599739074707, 0.038910627365112305, 0.04213905334472656, 0.039751529693603516, 0.04037785530090332, 0.040276527404785156, 0.04208874702453613, 0.03960871696472168]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}]"
iris,model_1layers_20neurons.h5,16,"[0.042135000228881836, 0.0446162223815918, 0.046295166015625, 0.04127216339111328, 0.04016399383544922, 0.03614926338195801, 0.036119937896728516, 0.03504180908203125, 0.037392616271972656, 0.03668951988220215]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}]"
iris,model_1layers_20neurons.h5,17,"[0.039572715759277344, 0.04124331474304199, 0.040514230728149414, 0.04237866401672363, 0.04189491271972656, 0.041846275329589844, 0.04315662384033203, 0.04188179969787598, 0.041582345962524414, 0.04316568374633789]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}]"
iris,model_1layers_20neurons.h5,18,"[0.043056488037109375, 0.0433659553527832, 0.04707694053649902, 0.043572425842285156, 0.04419851303100586, 0.043036699295043945, 0.040607452392578125, 0.04308438301086426, 0.043927669525146484, 0.044320106506347656]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}]"
iris,model_1layers_20neurons.h5,19,"[0.04038381576538086, 0.04139113426208496, 0.06232094764709473, 0.06006312370300293, 0.04648590087890625, 0.03710317611694336, 0.03900718688964844, 0.037261962890625, 0.036495208740234375, 0.03739643096923828]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}]"
iris,model_1layers_20neurons.h5,20,"[0.03328680992126465, 0.03054213523864746, 0.034781455993652344, 0.046269893646240234, 0.030169963836669922, 0.03362536430358887, 0.04562234878540039, 0.0395047664642334, 0.04064822196960449, 0.039145708084106445]","[0, 0, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1535714285714285), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1454545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.2), docplex.mp.RangeConstraint[input_range_1](0.425,x_1,0.825), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2535714285714285), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.24545454545454543)]}, {'eq': {'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.3), docplex.mp.RangeConstraint[input_range_1](0.325,x_1,0.925), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3535714285714285)]}, {'eq': {'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.4), docplex.mp.RangeConstraint[input_range_1](0.22499999999999998,x_1,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.5454545454545454)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.6454545454545454)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,21,"[0.04215097427368164, 0.04102945327758789, 0.0416417121887207, 0.04096651077270508, 0.03943133354187012, 0.03983187675476074, 0.04085946083068848, 0.03907299041748047, 0.043265342712402344, 0.03801608085632324]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}]"
iris,model_1layers_20neurons.h5,22,"[0.029305219650268555, 0.028540372848510742, 0.035071372985839844, 0.0393834114074707, 0.03223681449890137, 0.035794973373413086, 0.04300808906555176, 0.04014468193054199, 0.03652501106262207, 0.04190206527709961]","[0, 0, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.19375), docplex.mp.RangeConstraint[input_range_1](0.65,x_1,0.85), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1535714285714285), docplex.mp.RangeConstraint[input_range_3](0.03636363636363629,x_3,0.2363636363636363)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.29375), docplex.mp.RangeConstraint[input_range_1](0.55,x_1,0.95), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2535714285714285), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.3363636363636363)]}, {'eq': {'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.39375), docplex.mp.RangeConstraint[input_range_1](0.45,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3535714285714285)]}, {'eq': {'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.49375), docplex.mp.RangeConstraint[input_range_1](0.35,x_1,1)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.59375), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.6363636363636362)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.69375), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.7363636363636363)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.79375)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.89375)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.99375)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
