dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_3layers_20neurons.h5,18,"[0.07982778549194336, 0.10102605819702148, 0.08902859687805176, 0.07867002487182617, 0.0595095157623291, 0.05796384811401367, 0.054258108139038086, 0.05260968208312988, 0.05405473709106445, 0.053029775619506836]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}]"
iris,model_3layers_20neurons.h5,19,"[0.12950491905212402, 0.18319988250732422, 0.09036588668823242, 0.061754703521728516, 0.05653810501098633, 0.05963563919067383, 0.058962106704711914, 0.05898237228393555, 0.05535244941711426, 0.06653666496276855]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}]"
iris,model_3layers_20neurons.h5,20,"[0.07768130302429199, 0.2688162326812744, 0.05885457992553711, 0.06036496162414551, 0.05712080001831055, 0.05816912651062012, 0.06246447563171387, 0.06165027618408203, 0.06096291542053223, 0.06025266647338867]","[1, 2, 3, 3, 3, 3, 3, 4, 4, 4]","[3, 2, 1, 1, 1, 1, 1, 0, 0, 0]","[{'eq': {'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1535714285714285)]}, {'eq': {'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.2), docplex.mp.RangeConstraint[input_range_1](0.425,x_1,0.825)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.3)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.4)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7)]}, {'eq': {'x_0': 0.0, 'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}, {'eq': {'x_0': 0.0, 'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}, {'eq': {'x_0': 0.0, 'x_1': 0.625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}]"
iris,model_3layers_20neurons.h5,21,"[0.059261322021484375, 0.07302713394165039, 0.08537554740905762, 0.07933425903320312, 0.05831623077392578, 0.05037951469421387, 0.05529952049255371, 0.05182838439941406, 0.05378842353820801, 0.05504035949707031]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.4375, 'x_1': 0.5, 'x_2': 0.6428571428571429, 'x_3': 0.7727272727272728}, 'range': []}]"
iris,model_3layers_20neurons.h5,22,"[0.08545207977294922, 0.07697367668151855, 0.06392931938171387, 0.12939071655273438, 0.05930328369140625, 0.0594325065612793, 0.06678152084350586, 0.0643916130065918, 0.23586320877075195, 0.0604398250579834]","[2, 3, 3, 3, 4, 4, 4, 4, 4, 4]","[2, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.19375), docplex.mp.RangeConstraint[input_range_1](0.65,x_1,0.85)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.29375)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.39375)]}, {'eq': {'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.49375)]}, {'eq': {'x_0': 0.09375, 'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': []}, {'eq': {'x_0': 0.09375, 'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': []}, {'eq': {'x_0': 0.09375, 'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': []}, {'eq': {'x_0': 0.09375, 'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': []}, {'eq': {'x_0': 0.09375, 'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': []}, {'eq': {'x_0': 0.09375, 'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}, 'range': []}]"
iris,model_3layers_20neurons.h5,23,"[0.07915830612182617, 0.09363293647766113, 0.09117364883422852, 0.09646773338317871, 0.062386274337768555, 0.057172536849975586, 0.05618429183959961, 0.05414867401123047, 0.0613408088684082, 0.062412261962890625]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}, 'range': []}]"
iris,model_3layers_20neurons.h5,24,"[0.05821824073791504, 0.19069862365722656, 0.07476019859313965, 0.0839695930480957, 0.05256247520446777, 0.05723881721496582, 0.05343365669250488, 0.05402541160583496, 0.05462050437927246, 0.05170011520385742]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}, 'range': []}]"
iris,model_3layers_20neurons.h5,25,"[0.08620929718017578, 0.17728471755981445, 0.10903668403625488, 0.057456016540527344, 0.05789780616760254, 0.0601041316986084, 0.055872201919555664, 0.0576326847076416, 0.05967903137207031, 0.05522942543029785]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}, 'range': []}]"
iris,model_3layers_20neurons.h5,26,"[0.06169247627258301, 0.07461380958557129, 0.10322976112365723, 0.11511659622192383, 0.061559200286865234, 0.05869412422180176, 0.05658364295959473, 0.055335283279418945, 0.07640862464904785, 0.0691080093383789]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}, {'eq': {'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}, 'range': []}]"
iris,model_3layers_20neurons.h5,27,"[0.10907220840454102, 0.17267489433288574, 0.0682220458984375, 0.06621050834655762, 0.05960726737976074, 0.05862092971801758, 0.07578587532043457, 0.07824397087097168, 0.06465339660644531, 0.12577581405639648]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}, 'range': []}]"
iris,model_3layers_20neurons.h5,28,"[0.09415841102600098, 0.08240747451782227, 0.08495259284973145, 0.11142706871032715, 0.18294572830200195, 0.059494972229003906, 0.06133556365966797, 0.06432723999023438, 0.07904839515686035, 0.0819237232208252]","[2, 3, 3, 4, 4, 4, 4, 4, 4, 4]","[2, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.13125), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,0.6)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.23125)]}, {'eq': {'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.33125)]}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}, 'range': []}]"
iris,model_3layers_20neurons.h5,29,"[0.1061406135559082, 0.07656216621398926, 0.07333707809448242, 0.0880134105682373, 0.0687103271484375, 0.07265710830688477, 0.0783696174621582, 0.07057762145996094, 0.06645393371582031, 0.059916019439697266]","[2, 3, 3, 3, 3, 4, 4, 4, 4, 4]","[2, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[{'eq': {'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.13125), docplex.mp.RangeConstraint[input_range_1](0.4625,x_1,0.6625)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.23125)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.33125)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.43125)]}, {'eq': {'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.53125)]}, {'eq': {'x_0': 0.03125, 'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}, {'eq': {'x_0': 0.03125, 'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}, 'range': []}]"
iris,model_3layers_20neurons.h5,30,"[0.09273576736450195, 0.1260232925415039, 0.10045933723449707, 0.13099431991577148, 0.09554290771484375, 0.08830881118774414, 0.06345367431640625, 0.06647658348083496, 0.06918072700500488, 0.06811404228210449]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1882352941176469), docplex.mp.RangeConstraint[input_range_1](0.5666666666666668,x_1,0.7666666666666667), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1)]}, {'eq': {'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.2882352941176469), docplex.mp.RangeConstraint[input_range_1](0.46666666666666673,x_1,0.8666666666666667)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.3882352941176469)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.48823529411764693)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5882352941176469)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6882352941176468)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7882352941176468)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8882352941176469)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9882352941176469)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_3layers_20neurons.h5,31,"[0.08001041412353516, 0.07323455810546875, 0.06488442420959473, 0.2723536491394043, 0.0756533145904541, 0.0636298656463623, 0.06169605255126953, 0.05995464324951172, 0.06457948684692383, 0.0657954216003418]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31176470588235294,x_0,0.511764705882353), docplex.mp.RangeConstraint[input_range_1](0.9,x_1,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21176470588235297,x_0,0.611764705882353)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11176470588235299,x_0,0.711764705882353)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.011764705882352955,x_0,0.8117647058823529)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.911764705882353)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
